	encoding 82	encoding 85
SLC1A1	-0.0020813720766454935	-0.010028257966041565
TMEM30B	-0.002078311052173376	-0.027131326496601105
GATA3	-0.0020776083692908287	-0.028158143162727356
COL1A1	-0.0020771680865436792	-0.012036772444844246
TMEFF2	0.0020755897276103497	-0.036965131759643555
HLA-DQB1	-0.0020698050502687693	0.00012727447028737515
KY	0.002069053240120411	-0.00027461169520393014
C16orf45	0.0020599891431629658	-0.027472857385873795
SLC6A8	-0.002055807737633586	0.006968354806303978
SPIB	0.002051779069006443	-0.018538571894168854
PDIA2	-0.0020516877993941307	-0.03897862881422043
CKAP2L	-0.002051606308668852	0.011873503215610981
TUBB2B	0.002051538322120905	-0.011051478795707226
ACAP1	0.0020497485529631376	6.72977912472561e-05
CHL1	0.002049454255029559	-0.009165254421532154
SLC16A5	0.0020482237450778484	0.0017939334502443671
LOC286002	-0.002046720590442419	-0.010595054365694523
IL18	-0.002045565517619252	0.00014664334594272077
KIAA1045	0.002044323831796646	0.006835179403424263
CENPE	-0.0020409440621733665	0.0055939145386219025
PCDHGB5	0.00203934614546597	0.0021125534549355507
ZDHHC15	-0.0020360725466161966	-0.042081158608198166
GRIN2C	0.0020327295642346144	-0.012169466353952885
FAM149A	0.002031806157901883	0.0007015111623331904
MS4A15	-0.002031451789662242	-0.007277997210621834
SGCG	0.0020308378152549267	-0.03669314831495285
GRP	0.002027759561315179	-0.01981864869594574
ALX1	-0.0020267246291041374	0.03169192373752594
SULT4A1	-0.002024661051109433	-0.03289712220430374
SULT1A2	0.00202402425929904	-0.04061797633767128
CST6	-0.00202384265139699	-0.0060194022953510284
ABCA3	0.0020230489317327738	-0.028701674193143845
MYT1	-0.0020204149186611176	-0.0343390554189682
DSP	-0.0020187459886074066	-0.005593553185462952
TNN	-0.0020183424931019545	-0.026061413809657097
IGFBP5	0.0020148225594311953	-0.018949119374155998
COL29A1	-0.0020142272114753723	-0.029115336015820503
ZNF667	0.002013321965932846	-0.038808632642030716
ZNF695	-0.002011672593653202	0.006015189457684755
TCEAL7	0.0020110874902457	-0.03245212510228157
ADAM8	0.0020097007509320974	-0.009259152226150036
CNGA3	0.0020070690661668777	-0.04349155351519585
GPLD1	0.002004853915423155	-0.0421108603477478
CDR1	0.0020042969845235348	-0.003692532191053033
AQP7P1	0.0020034583285450935	-0.0014312835410237312
CD69	-0.0020026303827762604	0.007801599334925413
SERP2	0.002002592897042632	-0.012402655556797981
DGKI	-0.002000550739467144	-0.011742551811039448
GLRB	-0.0020002007950097322	-0.048032671213150024
PTGES	0.0019990955479443073	-0.009989430196583271
UCN2	-0.0019986301194876432	0.001193029573187232
LILRA3	0.0019984599202871323	0.005219403188675642
FAM111B	-0.0019978268537670374	-0.002631324576213956
ENAM	-0.001996920444071293	-0.0032461874652653933
KAZALD1	0.0019959621131420135	-0.02060304954648018
KCNA3	0.001990252872928977	0.005216857418417931
PGF	0.001990144606679678	-0.0016676957020536065
SERPINB2	0.001989891054108739	-0.0035009526181966066
CITED1	-0.0019880360923707485	0.008410782553255558
FADS2	-0.001985449343919754	-0.043055955320596695
CDH11	0.001985116396099329	-0.013957928866147995
C1QTNF4	-0.001983203226700425	-0.018356967717409134
DCHS2	0.001980711705982685	-0.022916676476597786
C1QB	-0.001980227418243885	-0.004199095536023378
SLC12A8	-0.0019768697675317526	-0.014093134552240372
AIM2	-0.0019743468146771193	0.020000841468572617
SLC6A4	-0.00197431817650795	-0.019944896921515465
SLC27A2	0.001974112121388316	-0.002264447044581175
FAM26F	0.0019726192113012075	0.0046569351106882095
SIGLEC12	-0.0019723938312381506	0.00579739548265934
COL6A2	-0.0019719090778380632	-0.009539301507174969
SULT1C4	0.001970642013475299	0.006153558846563101
GPX3	0.0019702238496392965	-0.02343244105577469
SCN1A	0.001966579584404826	-0.03575381636619568
CPLX1	-0.001965953502804041	-0.012696176767349243
ARHGEF16	-0.0019657323136925697	0.00949395727366209
ALDH1A1	0.0019649427849799395	-0.009822300635278225
METTL7B	-0.00196415139362216	0.0009559947066009045
ADHFE1	-0.0019633842166513205	-0.024165749549865723
CSF3	0.00196309806779027	0.03638647496700287
FCGR2B	0.0019629718735814095	-0.012093630619347095
ZNF883	-0.001961430534720421	-0.009045228362083435
GPR19	-0.001960363704711199	0.006620750762522221
C6orf223	-0.001958453096449375	-0.023206567391753197
SHISA6	-0.0019568041898310184	-0.05355383828282356
psiTPTE22	0.0019548137206584215	-0.024800749495625496
POU6F2	-0.001949594123288989	0.026437846943736076
SEC14L4	0.0019485100638121367	-0.001125513343140483
C20orf56	-0.0019484397489577532	-0.029604069888591766
C15orf59	0.0019478920148685575	-0.03014260344207287
ALDH3A1	-0.00193614955060184	-0.01814308762550354
CD163	-0.001936148852109909	-0.006774313747882843
MCOLN2	-0.0019313781522214413	0.009197660721838474
CUBN	-0.0019303344888612628	0.026643451303243637
PABPC4L	-0.001927816541865468	-0.015810612589120865
CDKN3	-0.0019193800399079919	0.004086532164365053
FOXL1	-0.0019178844522684813	0.016464216634631157
SERINC5	-0.001917332410812378	-0.00349434744566679
PPP1R9A	-0.0019157339120283723	-0.03306495398283005
AOAH	-0.0019150220323354006	0.0159438606351614
FOSL1	0.0019144309917464852	0.04344058781862259
HSPA12A	0.0019135249312967062	0.0025823593605309725
NR1I2	0.0019126913975924253	0.013527194038033485
GABRQ	-0.001912502571940422	-0.028553472831845284
OPCML	0.0019113192101940513	-0.006108423694968224
TRIM58	-0.0019102192018181086	-0.016680115833878517
P2RX6	-0.0019051935523748398	-0.005708971060812473
LRRC36	-0.0019038959871977568	0.00016739789862185717
PCDHA5	0.0019031302072107792	-0.01728164404630661
ETNK2	-0.0019019210012629628	-0.014694473706185818
CPNE4	-0.0019007514929398894	-0.04674985259771347
GRIK2	-0.001900402014143765	-0.04063737392425537
PTPRN	-0.0019001922337338328	-0.015901345759630203
EPHA10	0.0018958529690280557	-0.03591718524694443
MEI1	-0.0018934695981442928	-0.015445617027580738
TRIM17	-0.0018932783277705312	-0.010740173980593681
SIX1	0.0018929359503090382	-0.023585213348269463
C1orf110	-0.001892294269055128	-0.02789738029241562
C1QTNF3	0.0018886425532400608	-0.02261177822947502
MAGEA9B	-0.0018864903831854463	-0.0215347521007061
CNIH3	-0.0018828812753781676	-0.007793429307639599
CNTD2	-0.0018826145678758621	-0.01420285552740097
CLSPN	-0.0018765570130199194	0.016924964264035225
GREM2	-0.0018758574733510613	-0.05124787986278534
ADAMTS8	-0.0018727085553109646	-0.010009746998548508
C1QL2	0.0018725174013525248	-0.055700283497571945
TFPI	0.0018659622874110937	0.004637554753571749
GPNMB	-0.001865445519797504	-0.021151944994926453
BGN	0.0018639926565811038	-0.012991477735340595
NAP1L6	0.0018619443289935589	-0.05117093399167061
RAB38	-0.0018617954337969422	0.025555524975061417
HAVCR1	0.0018557299626991153	0.058856554329395294
CA11	0.0018541173776611686	-0.02068670094013214
EPHB1	0.001851982087828219	-0.011532717384397984
FCGR3A	-0.0018478716956451535	0.002286077942699194
GAL3ST1	-0.0018436267273500562	0.012072233483195305
F5	-0.0018432163633406162	-0.019405869767069817
C7orf58	-0.0018400860717520118	-0.0001710552751319483
ADAM6	-0.001838406198658049	-0.004421747289597988
PIP5K1B	0.0018382356502115726	0.005082802381366491
BOC	-0.0018374804640188813	-0.014567268081009388
LAG3	0.0018348984885960817	0.009262174367904663
VSIG4	-0.001831504632718861	-0.00034398064599372447
GGTLC1	0.0018257112242281437	-0.015238363295793533
SPOCD1	-0.001823688973672688	-0.018723994493484497
SOX2	0.001823528902605176	-0.028243711218237877
OSM	-0.001823442755267024	0.0007365552592091262
MYO16	-0.0018223633524030447	-0.023472623899579048
OLFM2	0.0018209806876257062	-0.01794544793665409
ASPM	-0.001819467288441956	0.00252259848639369
PCDHGB4	0.0018184592481702566	0.0009193524019792676
MPP7	0.0018158075399696827	-0.008390547707676888
MFSD4	0.0018143353518098593	-0.02501124143600464
SLC2A1	-0.001809641602449119	0.0006259236834011972
NDUFA4L2	0.0018066703341901302	-0.01807246170938015
AGER	0.0018011918291449547	-0.010229580104351044
MPPED1	0.0018011139472946525	-0.08294782787561417
KIAA0101	-0.0017969819018617272	0.0037388508208096027
FBLN7	-0.0017943917773663998	-0.023069120943546295
HMP19	0.0017922987462952733	-0.021813178434967995
CEACAM7	0.0017921212129294872	-0.02699514850974083
FABP4	-0.0017903174739331007	-0.037376511842012405
CLEC5A	0.001786407083272934	0.011941864155232906
KCNK3	0.001786403707228601	-0.010874386876821518
TNC	0.0017859808867797256	0.0006594887236133218
LONRF2	0.001783750019967556	-0.06297440081834793
TPPP3	-0.0017826390685513616	0.002519933506846428
CLEC10A	0.0017819233471527696	-0.014943623915314674
APBB1IP	-0.0017771919956430793	0.007104032207280397
AEBP1	0.0017738064052537084	0.0043431539088487625
MMP11	-0.001770458067767322	-0.004057814367115498
WDR69	0.0017690170789137483	0.03811368718743324
C19orf26	0.0017689652740955353	-0.0005437035579234362
TSHZ2	-0.0017689313972368836	-0.027562523260712624
SULF1	-0.0017670349916443229	-0.013540167361497879
IL1RN	0.001760709099471569	-0.018442753702402115
SYN3	-0.001760282670147717	0.009729128330945969
RAB11FIP1	0.0017598425038158894	0.005712794605642557
ISG15	-0.0017577123362571	-0.0024711256846785545
TNFAIP6	-0.001751278294250369	0.023284854367375374
MARCO	-0.0017512772465124726	-0.01922593265771866
MYO3A	-0.001750825671479106	-0.05071212351322174
CTAGE4	-0.00174742192029953	0.01674499362707138
INHBE	0.001744940527714789	-0.016252752393484116
CYP27A1	-0.001740556093864143	-0.008033021353185177
EPHB3	0.0017381018260493875	-0.01330635603517294
TMEM92	0.0017376680625602603	0.009573215618729591
RND2	0.001735541271045804	-0.03039146400988102
GSDMA	0.001735535217449069	-0.010147233493626118
CEACAM5	0.0017345789819955826	-0.006727465894073248
PLCE1	-0.0017304823268204927	-0.019314037635922432
ITGB6	0.0017255798447877169	0.02072904072701931
PI16	-0.0017236270941793919	-0.016343148425221443
TP73	-0.0017232309328392148	-0.015938766300678253
STX19	-0.0017227825010195374	-0.006620671600103378
BCAM	0.0017212937818840146	-0.022626282647252083
ST8SIA1	0.0017189878271892667	-0.008461631834506989
ALDOB	0.0017178448615595698	-0.016737855970859528
SLC4A11	0.001717791543342173	-0.022895265370607376
FAM132A	0.0017171780345961452	-0.0015803406713530421
TP63	0.00171652901917696	-0.023277757689356804
LCK	-0.001716483267955482	-0.0026821643114089966
DNAH6	0.0017161653377115726	0.015319262631237507
PTPRCAP	-0.0017140988493338227	-0.002277398481965065
HES6	-0.0017110697226598859	-0.005879020784050226
TMEM232	-0.0017072769114747643	-0.0025861067697405815
NKX6-1	-0.0017026623245328665	-0.013379281386733055
EGLN3	-0.0017003135289996862	0.00010105541150551289
PTGER2	0.0016998364590108395	0.015491309575736523
ZBTB8B	0.0016994487959891558	-0.04876335710287094
IFNE	-0.0016984861576929688	0.03241932392120361
LDOC1	0.001693350961431861	-0.026848120614886284
MMRN1	-0.0016926710959523916	-0.01289952639490366
ISM2	0.0016917709726840258	-0.03486832231283188
DHCR24	-0.0016866965452209115	-0.01207281555980444
PARP15	-0.0016860755858942866	0.011817524209618568
RAB26	-0.001685510971583426	-0.04338500648736954
SLC6A19	-0.0016837294679135084	0.027267642319202423
CCKBR	-0.001682662172242999	-0.030396996065974236
BEAN	0.0016680132830515504	-0.007473387289792299
MYL9	-0.0016649875324219465	-0.014342710375785828
IGFALS	-0.0016624885611236095	-0.03931737691164017
CYP4F12	0.0016618614317849278	-0.045583829283714294
CD70	0.0016608713194727898	0.02337113581597805
PLEKHA6	-0.0016592028550803661	0.0005434665363281965
PLA2G4F	0.0016572318272665143	-0.04136550799012184
KIAA1211	0.0016566264675930142	0.0009877565316855907
SUCNR1	0.0016549758147448301	-0.010489407926797867
DAB1	0.0016508137341588736	-0.049541227519512177
KCNS3	0.0016496810130774975	-0.006788894068449736
GPR98	-0.0016447866801172495	-0.0228373222053051
BAI1	-0.00163642771076411	-0.0067384676076471806
CCR5	-0.001633585779927671	0.008198142983019352
CLU	-0.0016320651629939675	-0.027609871700406075
AK7	-0.0016320256981998682	-0.002270311815664172
PDCD1	0.0016315107932314277	0.014370576478540897
GRM8	0.0016313708620145917	0.013456744141876698
PLEKHH1	-0.001630433602258563	0.01992432214319706
LOC554202	-0.0016303760930895805	0.03289166837930679
SFTPA1	0.0016303303418681026	-0.023234041407704353
KCNK10	-0.001627313788048923	0.0063551622442901134
TREM1	0.0016238215612247586	-0.001169466762803495
ASTN1	-0.0016222414560616016	-0.08811888843774796
KCNK1	0.0016209672903642058	-0.017309239134192467
IRF6	-0.0016207449370995164	-0.010178177617490292
GPRC5A	0.0016200389945879579	0.0009537568548694253
STEAP2	-0.0016185208223760128	-0.010592739097774029
INSM1	-0.001617543282918632	-0.03420752286911011
TMEM63C	0.0016152001917362213	-0.016376499086618423
TMEM229A	-0.001613539643585682	-0.0024599041789770126
KCNK9	-0.001611910411156714	0.01977098360657692
SYN1	0.0016096659237518907	-0.0119527792558074
P4HA3	0.0016078823246061802	-0.011042686179280281
GADD45G	-0.0016050566919147968	-0.02908111922442913
PODNL1	-0.0015999195165932178	0.0010557156056165695
IGFBP3	0.0015997998416423798	-0.017265867441892624
CCL11	-0.0015969318337738514	-0.0172495786100626
QPCT	0.0015925728948786855	0.003933016676455736
CBLN2	-0.001592229469679296	-0.002502588089555502
CPXM1	-0.0015915080439299345	-0.002770711202174425
PPFIA2	-0.0015895093092694879	-0.027417462319135666
MPV17L	0.0015877593541517854	-0.015830012038350105
PLA2G16	-0.0015871981158852577	-0.00025029442622326314
ANK3	0.0015870027709752321	-0.011829369701445103
CCR7	0.0015848081093281507	-0.008012096397578716
CAMK2N2	-0.0015837716637179255	-0.02673541195690632
FPR3	-0.0015811566263437271	-0.0020683989860117435
LOC100126784	-0.0015802691923454404	0.005043337121605873
FCGR2C	0.001579314237460494	-0.0036132093518972397
MYH11	-0.0015782840782776475	-0.007250415161252022
LOX	0.0015778609085828066	-0.004469498060643673
INMT	-0.0015777868684381247	-0.021652162075042725
KLC3	-0.0015733928885310888	-0.002826166106387973
ITLN1	0.0015696384944021702	-0.02179388329386711
GJA1	-0.0015692302258685231	-0.019778413698077202
SLC1A3	-0.0015691997250542045	-0.003807180793955922
LSR	-0.0015679465141147375	-0.00936585757881403
ALOX15B	0.0015673800371587276	-0.011492174118757248
NRXN3	0.001566711231134832	-0.02530129812657833
ALDH1A3	0.0015640860656276345	0.0045741405338048935
ONECUT2	-0.0015591619303449988	-0.002350935246795416
S100A12	-0.0015568708768114448	-0.012573677115142345
DTL	-0.0015562428161501884	0.0014900719979777932
ZNF683	-0.001555154798552394	0.006846940610557795
GLDN	-0.0015519778244197369	0.002109045162796974
STOX1	0.0015515602426603436	-0.012694256380200386
LRRN4CL	-0.0015485880430787802	0.01728246547281742
LAMA2	-0.0015482428716495633	-0.018004368990659714
ZNF423	-0.0015478513669222593	-0.01517117116600275
CFHR1	0.0015469933860003948	-0.09399642050266266
MYH6	0.0015444555319845676	-0.009822298772633076
PLEKHH2	0.0015440055867657065	0.00034123926889151335
AOC3	0.0015434013912454247	-0.022161411121487617
IL2RA	-0.001540138735435903	0.004019506275653839
AKR1C3	0.0015372103080153465	-0.014589501544833183
LOC441869	-0.0015370328910648823	-0.04523549973964691
CCL3L1	0.0015351672191172838	-0.006208764389157295
SMPD3	0.0015325099229812622	-0.009320680983364582
HOOK1	0.0015318249352276325	0.00794911291450262
SLC2A4	0.0015311327297240496	-0.003687686985358596
CCL2	-0.001529945875518024	-0.00854197796434164
STXBP5L	-0.0015253036981448531	-0.026129942387342453
KCNJ10	0.0015250726137310266	-0.027894100174307823
STEAP4	0.0015245790127664804	-0.014930779114365578
HSD17B2	-0.0015226658433675766	-0.006903594825416803
KCNK5	0.0015222311485558748	0.01402993407100439
NPNT	0.0015199080808088183	-0.03037014789879322
ERP27	-0.001519106444902718	-0.007216679397970438
CD6	0.0015172120183706284	0.006739047821611166
TSPAN2	0.0015171569539234042	-0.0023502856492996216
MYCN	-0.001515085925348103	-0.004496569279581308
HAP1	-0.0015107542276382446	-0.024071892723441124
IL1R2	0.0015061282319948077	-0.01479919534176588
GUCY1A3	-0.0015054523246362805	-0.0021063941530883312
CPNE6	0.0015052342787384987	-0.043167732656002045
ART5	-0.0014998214319348335	-0.004129963461309671
VCAM1	0.0014982279390096664	-0.0027818428352475166
FMN1	-0.001497867750003934	0.025617366656661034
MMP1	-0.001494157244451344	-0.009780832566320896
ENTPD3	0.0014887840952724218	-0.0386248342692852
BCL2	0.0014838858041912317	0.007727757561951876
P2RY10	-0.0014834365574643016	0.008532516658306122
GRB14	-0.0014823623932898045	-0.015261898748576641
C6orf132	-0.0014813316520303488	0.002661311998963356
TRNP1	0.00147855409886688	-0.007878798060119152
FRZB	-0.001476646983064711	-0.017601532861590385
PCDHGC5	0.0014765713131055236	0.022339316084980965
BAIAP2L1	-0.0014719213359057903	0.008336982689797878
ORC6L	-0.0014706122456118464	0.003556959331035614
DKK2	0.0014702824410051107	-0.009089292027056217
CMAH	0.0014702241169288754	-0.016490768641233444
GPER	-0.001469513401389122	-0.015941957011818886
CPXM2	-0.0014691133983433247	-0.015610264614224434
PITX1	-0.0014689197996631265	-0.018082816153764725
PDE1A	-0.0014681881293654442	-0.04212000593543053
MASP1	-0.001465860870666802	-0.01760248653590679
PKLR	-0.001465696026571095	0.015961341559886932
MUC12	-0.0014649922959506512	0.05717816948890686
NGEF	0.0014613218372687697	-0.016159027814865112
LYPD6B	0.0014550938503816724	-0.027126524597406387
TMEM158	-0.0014545083977282047	-0.0029253337997943163
CNTNAP3	0.0014544824371114373	-0.0027612841222435236
BDKRB2	-0.001453243661671877	-0.010417887941002846
IRX6	0.001453223405405879	-0.005533170886337757
LIME1	-0.0014482673723250628	-0.006986800581216812
HBA1	0.0014452813193202019	-0.0017666565254330635
RIMS4	-0.0014407659182325006	-0.04440522938966751
BNC2	-0.001436529797501862	0.010728820227086544
PCDHGA2	0.001436427584849298	-0.0011327898828312755
GGT3P	-0.0014318717876449227	-0.01322645228356123
KIAA1804	0.0014315120643004775	0.015072204172611237
GPR126	-0.001431119511835277	0.011538553982973099
TRPC6	-0.001430313684977591	-0.020189711824059486
PLEKHG4B	-0.0014301929622888565	-0.007205616217106581
LY6D	-0.0014220670564100146	0.000552514917217195
PTPRQ	-0.0014176593394950032	-0.09682607650756836
ADAMTS15	-0.0014168358175083995	0.0012774921488016844
FOLR1	-0.0014148099580779672	-0.0023487512953579426
CRYM	-0.0014097244711592793	-0.00543726421892643
PLEKHN1	-0.0014062013942748308	0.02292170189321041
ZBTB7C	-0.001402727561071515	-0.06161674112081528
EPHA8	-0.0013991245068609715	-0.0014860316878184676
RBP7	-0.001397647662088275	-0.01258572656661272
CTGF	0.0013904593652114272	-0.007972214370965958
FIGN	0.0013891891576349735	0.015489958226680756
CADM3	-0.001387439901009202	-0.024940125644207
AG2	0.001385037787258625	0.004259295761585236
SFRP1	0.0013831654796376824	-0.005992198828607798
PTH1R	0.0013830591924488544	-0.017053283751010895
WNT4	0.0013815693091601133	0.004050636198371649
LOC644172	0.001380390953272581	-0.002497466979548335
RASGRP1	0.001377294771373272	-0.001281585544347763
FXYD6	0.001367203309200704	-0.02656184509396553
RASGEF1C	0.0013611263129860163	0.03120679035782814
SNAI2	0.0013598185032606125	0.002562360605224967
CD24	-0.0013592748437076807	0.0017109651817008853
PROS1	0.001357338740490377	-0.012573372572660446
CLDN16	-0.0013564256951212883	-0.026719527319073677
ZNF521	-0.001354641979560256	-0.014542612247169018
CASKIN1	-0.001354558626189828	-0.043648675084114075
COL13A1	-0.001352854771539569	-0.010662022046744823
EFNB3	0.0013525588437914848	-0.012504608370363712
EPCAM	0.0013479572953656316	0.001207458903081715
ENOX1	-0.0013477685861289501	-0.015502623282372952
C8orf34	0.0013441230403259397	-0.020481565967202187
C10orf140	0.0013441109331324697	-0.01819906197488308
DYNC1I1	0.0013416387373581529	-0.021444208920001984
PTGIS	0.0013395610731095076	-0.017846181988716125
EVPL	0.0013379849260672927	0.0033151907846331596
FOXA3	0.0013339463621377945	-0.0428914912045002
ATP2A3	-0.0013312489027157426	-0.008115227334201336
RASD1	0.0013300608843564987	-0.02452191896736622
ETV1	0.001328377751633525	-0.019032523036003113
SHH	0.0013281330466270447	-0.0050773764960467815
RAPGEFL1	-0.0013271314091980457	-0.013973281718790531
SUSD4	0.0013267782051116228	-0.06396910548210144
RNF180	0.0013263835571706295	-0.031297702342271805
C4orf49	0.0013263254659250379	-0.015361920930445194
SLA2	-0.001325854565948248	0.01751742698252201
MGC87042	0.0013200393877923489	-0.0036083911545574665
SYPL2	0.0013136295601725578	-0.01196113508194685
ABCA13	0.0013107644626870751	-0.008571469224989414
CA4	0.001308599254116416	0.00044549559243023396
PCDHB16	-0.0013072184519842267	0.0030928105115890503
C9orf71	-0.0013071547728031874	0.053149618208408356
HOXC6	-0.0013047803658992052	-0.005683235824108124
IGSF11	0.0013023687060922384	-0.013258185237646103
TMEM200C	0.001295604044571519	-0.021625041961669922
GPR35	-0.0012879000278189778	0.015464321710169315
FIBIN	-0.001287013408727944	-0.008292813785374165
ACSM2B	-0.0012869533384218812	0.009492914192378521
SAMD12	-0.0012855128152295947	-0.02252846397459507
CXCL14	0.0012844180455431342	0.008943007327616215
PTGDS	-0.0012829499319195747	-0.017034443095326424
FREM2	0.0012816089438274503	-0.011065390892326832
SERPINE1	0.001281182048842311	0.005540476180613041
MICALCL	-0.0012807180173695087	0.0002488039608579129
CHRD	-0.0012800776166841388	-0.0322507843375206
FAM20A	0.001276470022276044	-0.03320574387907982
RARRES2	-0.001275479793548584	-0.017442410811781883
PCDHGA9	-0.0012721247039735317	0.0011239692103117704
THSD7A	-0.0012720882659778	-0.027214476838707924
MPPED2	0.0012708149151876569	-0.036506153643131256
COL4A6	0.0012698157224804163	-0.0004490853752940893
KCNN3	0.0012661245418712497	-0.01849861443042755
CYP1B1	-0.001264319522306323	-0.02985312230885029
ARHGEF19	-0.0012637748150154948	-0.00787532702088356
NOS1AP	-0.0012636602623388171	-0.00854217354208231
NRCAM	0.0012633840087801218	-0.01192992553114891
C5orf38	-0.0012631623540073633	-0.005774648394435644
CPNE5	-0.0012612248538061976	-0.012919483706355095
ABAT	0.0012599214678630233	-0.019610805436968803
C1R	0.0012594986474141479	-0.016442837193608284
PHYHIPL	0.0012562036281451583	0.008516194298863411
SELL	-0.0012561259791254997	-0.00746823800727725
SGCD	0.0012558114249259233	0.003651304403319955
MKI67	-0.001254290109500289	0.010926236398518085
ATP13A4	0.0012541707837954164	-0.024209633469581604
PCP4L1	0.0012524569174274802	-0.047248151153326035
FHL2	-0.0012519299052655697	0.022200118750333786
SPRR2C	0.0012466164771467447	-0.014193767681717873
ALPP	-0.0012459332356229424	0.015377369709312916
XKRX	-0.0012456937693059444	-0.01817001774907112
C17orf93	-0.0012446189066395164	-0.008291581645607948
SLC16A12	0.0012442144798114896	-0.0050512333400547504
TMEM156	-0.0012397667160257697	-0.0005839343066327274
FBXO15	0.0012384478468447924	-0.015138701535761356
C11orf92	-0.0012357741361483932	-0.037176620215177536
MMP12	0.0012348713353276253	-0.012557581067085266
ADARB2	-0.0012340437388047576	0.016630634665489197
CD80	0.00123327667824924	0.006022137124091387
SYNPO2	-0.0012295522028580308	-0.016468681395053864
LAMA3	-0.001229382585734129	0.006733479909598827
PLAC8	0.0012270781444385648	0.003459107130765915
PCDHA11	-0.0012265865225344896	-0.032449591904878616
IKZF3	-0.0012265050318092108	0.0077552092261612415
PCDH17	0.0012253511231392622	-0.019458115100860596
MYBPC2	-0.0012247341219335794	-0.02516067400574684
NAT8L	-0.001224313280545175	-0.02034571021795273
PTTG1	-0.001222704304382205	0.002877753460779786
CHRNA5	0.001218070276081562	0.00338374893181026
TMEM178	0.0012164117069914937	-0.026518400758504868
MMP28	-0.0012162652565166354	-0.005921659991145134
BCAT1	-0.0012153733987361193	-0.005447751842439175
IRF4	0.001215182477608323	0.02198178879916668
PCDHB9	0.0012126835063099861	0.0008057680679485202
GLIS1	-0.0012108013033866882	0.04112720489501953
FAM47E	0.0012089480878785253	-0.00895355548709631
LRRC19	0.0012079019797965884	0.04117634519934654
HPGD	0.001207265304401517	-0.011342737823724747
CMBL	0.0012017457047477365	-0.0031658948864787817
IL1RL2	0.0011994715314358473	0.010989363305270672
NMNAT2	-0.0011990858474746346	-0.013362211175262928
HS6ST3	0.0011957279639318585	-0.0587950125336647
C6orf176	-0.001194983720779419	0.03774883225560188
GBP5	-0.0011895362986251712	0.01899722032248974
SYNM	0.0011886837892234325	-0.003454789984971285
CPT1C	-0.0011870807502418756	-0.036444760859012604
PDZRN4	0.001186590176075697	-0.04357676953077316
TBX15	0.0011836036574095488	-0.017184864729642868
SPTBN4	0.0011828020215034485	-0.04971688613295555
DNAJC6	-0.0011815313482657075	0.01642845943570137
ST8SIA2	0.0011756144231185317	-0.03660033643245697
ENPP5	-0.00117430929094553	-0.02194724604487419
RSPO3	0.0011670023668557405	-0.02005307748913765
C21orf62	0.001166405389085412	0.022467978298664093
TRIM29	0.001163143664598465	-0.012748884968459606
CKB	0.0011629340006038547	-0.013297898694872856
PAX1	-0.0011616697302088141	-0.05845481902360916
MARVELD2	-0.0011612360831350088	-0.011339697055518627
HLA-DRB6	0.0011598289711400867	-0.0021483199670910835
TMEM100	-0.0011576616670936346	-0.04318372905254364
SNTB1	-0.0011526523157954216	-0.005294403526932001
TNFSF11	-0.0011515140067785978	-0.003731400240212679
GZMA	-0.001151254284195602	0.008623555302619934
CPN2	0.0011511336779221892	-0.05154142901301384
EDIL3	-0.0011505471775308251	0.004276626743376255
MAP1B	0.0011494935024529696	-0.013836578465998173
KCNK17	0.0011481306282803416	-0.002882923698052764
MAL2	-0.0011477291118353605	-0.015133281238377094
PCDHGB1	-0.0011470873141661286	0.015297814272344112
SLC16A11	-0.0011457535438239574	-0.04205995798110962
BRSK1	0.0011452914914116263	-0.006148335058242083
KCNH1	0.001144508714787662	0.0026314181741327047
TNFRSF19	-0.001143517903983593	0.005729245021939278
PDE3A	-0.001142446999438107	0.0035458330530673265
CHST13	-0.001139822998084128	0.010844079777598381
RGS4	0.001139732194133103	-0.016166558489203453
DHRS9	-0.0011370992287993431	-0.009288312867283821
DEPDC1B	-0.0011368432315066457	-0.0031265767756849527
DCLK1	0.001135030179284513	-0.009685855358839035
CYP24A1	0.0011327321408316493	0.008705438114702702
C19orf33	0.0011296698357909918	0.009804241359233856
SYNGR1	0.0011294807773083448	-0.02087024599313736
NMU	0.0011263785418123007	-0.019549312070012093
PCDH10	-0.001125872484408319	-0.011988366954028606
MYOM3	-0.0011258298764005303	0.038907308131456375
DDAH1	0.0011230651289224625	-0.002134579699486494
KIT	-0.001120641129091382	-0.003310553263872862
PARK2	-0.0011201865272596478	-0.025811539962887764
GBP6	0.001117336330935359	0.0064199548214674
THBS1	-0.0011161494767293334	-0.0006606158567592502
TMPRSS6	0.001112444675527513	-0.03195615112781525
PITPNM3	0.0011115255765616894	-0.011901946738362312
THBS4	-0.001108146971091628	-0.040484439581632614
QRFPR	0.0011072838678956032	0.043050117790699005
C6orf27	0.0011068199528381228	0.0065244510769844055
HTR2B	-0.0011059476528316736	-0.013477358035743237
CSDC2	0.001103125512599945	-0.009695771150290966
ELOVL2	0.0010994685580953956	-0.026292501017451286
PRRT2	0.0010980447987094522	-0.002538304775953293
PTX3	0.0010966528207063675	-0.009553398936986923
P2RX2	-0.0010954044992104173	-0.04414636641740799
ZNF469	-0.0010940320789813995	0.007943215779960155
SYNC	0.0010935119353234768	-0.02419915981590748
CPNE7	-0.0010920498752966523	0.03405129909515381
